Objective,PlateID,BloodID,U_PlateID,CqGAPDH,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
3,73,4155,3_73,21.65766667,11.598,1.992,1.807,0.648605985,2975,EB,5164,SA,24.0,,16.6,LB,2007,87,2172,24/07/2008,125,SEEN2,4582,0,13/09/2012
8,13,4218,8_13,22.917,15.269,1.907,1.7935,1.34448476,959,EAF,3641,A,24.1,,14.9,,2005,87,2195,09/08/2008,126,H,4583,0,22/02/2009
8,8,3658,8_8,23.2845,16.621,1.889,1.8345,0.569957017,1624,EAF,5261,FL,25.1,,16.3,G,2008,87,2198,11/08/2008,126,FL,4583,1,12/02/2009
3,75,4213,3_75,22.527,12.69766667,1.968666667,1.816666667,0.533226514,2987,EB,1412,A,26.0,,17.0,RB,1998,87,2193,08/08/2008,129,BrM,4586,1,02/08/2010
3,85,3651,3_85,23.69366667,11.61266667,1.869666667,1.763666667,1.276007742,3081,EB,5254,FL,26.1,,15.8,G,2008,87,2193,08/08/2008,129,FL,4586,1,06/02/2013
3,84,4214,3_84,22.80566667,11.67666667,1.976666667,1.825,1.085099577,3076,EB,5173,SA,24.2,,16.2,LB,2007,87,2193,08/08/2008,129,ABX,4586,0,21/09/2015
7,46,4264,7_46,22.721,16.083,1.9655,1.822,0.401305857,854,EAF,1886,A,24.8,,15.5,RB,2002,87,2385,30/08/2008,134,BrM,4587,1,16/02/2010
3,78,4254,3_78,22.50066667,12.093,1.951,1.802333333,0.731490609,3021,EB,3002,A,24.2,,15.4,RB,2003,87,2203,19/08/2008,135,BrF,4588,0,15/07/2013
3,75,4258,3_75,22.06833333,11.37166667,2.014333333,1.852666667,0.858100085,2989,EB,1581,A,25.6,,17.9,RB,2000,87,2384,20/08/2008,135,BrM,4588,1,05/02/2009
3,84,4262,3_84,23.066,13.607,1.852666667,1.775666667,0.415177138,3077,EB,5117,SA,24.1,,15.9,LB,2007,87,2384,20/08/2008,135,ABX,4588,0,07/02/2009
8,38,4261,8_38,23.385,17.711,1.924,1.809,0.457476713,1469,EAF,5080,SA,24.6,,14.8,LB,2007,87,2384,20/08/2008,135,SEEN1,4588,0,17/02/2010
3,83,4261,3_83,22.49466667,11.779,1.985666667,1.845333333,0.758366189,3067,EB,5080,SA,24.6,,14.8,LB,2007,87,2384,20/08/2008,135,SEEN1,4588,0,17/02/2010
6,28,4259,6_28,22.2335,12.4555,1.9085,1.6945,0.590822547,221,EAF,3574,A,23.3,,13.8,,2005,87,2384,20/08/2008,137,BrF,4589,0,18/09/2015
3,64,4259,3_64,23.413,12.001,1.872333333,1.809333333,0.973353547,2901,EB,3574,A,23.3,,13.8,,2005,87,2384,20/08/2008,137,BrF,4589,0,18/09/2015
3,65,4260,3_65,23.69566667,12.92933333,1.883666667,1.811,0.907174412,2913,EB,4866,A,26.0,,17.4,RB,2005,87,2384,20/08/2008,137,BrM,4589,1,04/02/2013
7,37,3624,7_37,23.5515,15.7405,1.935,1.808,1.130330514,690,EAF,5226,CH,24.3,,16.6,G,2008,87,2178,26/07/2008,137,FL,4589,1,17/02/2015
3,79,4253,3_79,22.645,12.10366667,1.957,1.833333333,0.743501273,3033,EB,3451,A,23.9,,14.5,RB,2005,87,2203,19/08/2008,138,BrF,4590,0,18/09/2015
7,29,4251,7_29,23.3295,16.141,1.9455,1.8445,0.691208268,520,EAF,1801,A,25.2,,15.5,RB,2002,87,2203,19/08/2008,138,BrM,4590,1,17/08/2013
7,38,4209,7_38,22.9095,16.3995,1.9295,1.818,0.502756114,708,EAF,1043,A,24.5,,15.1,RB,1995,87,2375,07/08/2008,165,BrF,4598,0,15/02/2010
3,76,4208,3_76,22.45566667,11.92433333,1.957666667,1.840333333,0.986531023,3001,EB,1682,A,25.8,,16.9,RB,2001,87,2375,07/08/2008,165,BrM,4598,1,07/08/2008
8,36,4168,8_36,23.0445,16.565,1.941,1.7925,0.734426506,1431,EAF,3517,A,23.8,,15.0,RB,2005,87,2175,25/07/2008,168,BrF,4600,0,29/08/2012
7,33,3618,7_33,23.45,17.3585,1.9695,1.867,0.557020389,598,EAF,5220,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
7,43,3618,7_43,23.322,16.402,1.9365,1.839,0.580134966,786,EAF,5220,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
7,34,3618,7_34,23.421,16.7155,1.9675,1.867,0.498778862,619,EAF,5220,OFL,25.4,,16.8,G,2008,87,2175,25/07/2008,168,OFL,4600,1,16/07/2011
8,11,4207,8_11,24.127,16.5175,1.9125,1.827,1.001185149,917,EAF,5076,SA,26.1,,17.1,LB,2007,87,2375,07/08/2008,169,BrM,4601,1,31/08/2010
8,6,3638,8_6,24.2235,16.967,1.9295,1.8395,0.982020531,1583,EAF,5240,OFL,25.9,,16.4,G,2008,87,2185,01/08/2008,169,OFL,4601,1,14/12/2011
8,1,3646,8_1,23.0635,16.495,1.9755,1.7985,0.522020676,869,EAF,5248,SA,26.2,,15.5,LB,2007,87,2189,05/08/2008,174,H,4604,1,30/12/2008
8,36,3639,8_36,23.1695,16.054,1.9665,1.8,1.075488867,1429,EAF,5241,CH,23.7,,15.5,G,2008,87,2185,01/08/2008,174,FL,4604,0,01/08/2008
7,35,3976,7_35,24.3295,17.4595,1.874,1.81,0.523802511,648,EAF,3569,A,24.1,,12.9,LB,2005,87,2165,18/07/2008,407,BrF,4610,0,13/08/2010
3,79,3978,3_79,23.13766667,11.65866667,1.983666667,1.823666667,1.367212212,3029,EB,3456,A,26.3,,16.5,RB,2004,87,2165,18/07/2008,407,BrM,4610,1,25/08/2015
7,31,3973,7_31,23.297,15.8935,1.929,1.823,0.775843036,556,EAF,3616,A,23.6,,13.3,RB,2005,87,2165,18/07/2008,407,ABX,4610,0,31/08/2010
8,34,3607,8_34,23.2175,16.044,1.9335,1.7805,0.878730044,1385,EAF,5209,FL,26.3,,13.9,G,2008,87,2168,22/07/2008,407,FL,4610,1,22/07/2008
8,8,3602,8_8,23.9155,15.6995,1.9105,1.821,1.480951048,1623,EAF,5204,FL,25.9,,14.0,G,2008,87,2165,18/07/2008,407,FL,4610,1,08/09/2010
3,66,3983,3_66,23.55,12.29966667,1.907,1.774333333,1.126365501,2918,EB,5147,SA,24.5,,14.2,LB,2007,87,2165,18/07/2008,407,SEEN1,4610,0,28/08/2010
3,71,4186,3_71,22.65633333,12.37866667,1.936,1.803,0.599995346,2955,EB,4860,A,26.3,,17.8,LB,2006,87,2372,29/07/2008,480,BrM,4613,1,15/09/2015
3,83,4236,3_83,22.51133333,11.45133333,1.987666667,1.803333333,0.928642294,3066,EB,4970,A,24.8,,15.9,RB,2006,87,2199,12/08/2008,479,BrF,4614,0,18/02/2010
8,3,3653,8_3,23.4865,17.2725,1.947,1.7965,0.605629795,1289,EAF,5256,SA,23.7,,15.2,LB,2007,87,2195,09/08/2008,472,BrF,4616,0,16/08/2009
6,24,3980,6_24,23.0125,14.116,1.873,1.7415,0.528780313,145,EAF,4917,A,24.7,,14.5,LB,2006,87,2165,18/07/2008,-3,FLOAT,4618,0,07/09/2015
3,73,4155,3_73,21.65766667,11.598,1.992,1.807,0.648605985,2975,EB,5164,SA,24.0,,16.6,LB,2007,87,2172,24/07/2008,-3,FLOAT,4619,0,13/09/2012
7,44,3982,7_44,24.491,17.764,1.914,1.8185,0.577669125,807,EAF,5074,SA,23.8,,13.5,LB,2007,87,2165,18/07/2008,-3,FLOAT,4622,0,18/07/2008
8,38,4444,8_38,23.7645,16.4385,1.923,1.7925,1.250953154,1471,EAF,1495,A,24.6,,17.5,RB,1999,93,2557,07/08/2009,264,BrM,4635,1,13/08/2009
7,44,4458,7_44,23.057,15.283,1.97,1.846,0.992027228,811,EAF,1844,A,26.5,,17.0,RB,2003,93,2563,15/08/2009,271,BrM,4643,1,20/09/2013
8,32,4447,8_32,23.25,16.7505,1.8915,1.826,0.532922314,1345,EAF,1858,A,,,16.0,RB,2003,93,2544,13/07/2009,281,BrM,4651,1,13/07/2009
7,39,4448,7_39,23.7255,14.6885,1.8925,1.801,1.783597955,732,EAF,1858,A,26.3,,17.2,RB,2003,93,2535,10/07/2009,281,BrM,4651,1,13/07/2009
8,32,4450,8_32,23.7085,17.124,1.964,1.8235,0.580665772,1346,EAF,1696,A,25.4,,16.0,RB,2002,93,2535,10/07/2009,485,BrM,4663,1,15/08/2011
8,37,4457,8_37,23.3925,16.7455,1.956,1.8065,0.714026378,1453,EAF,1684,A,26.3,,17.4,RB,2000,93,2575,15/08/2009,507,BrM,4688,1,26/07/2011
7,36,4456,7_36,23.4145,17.5195,1.8875,1.8085,0.36697152,671,EAF,1427,A,25.5,,17.0,RB,1999,93,2574,14/08/2009,511,BrM,4692,1,15/10/2015
3,73,4315,3_73,23.038,12.18266667,1.953666667,1.822,1.168588263,2978,EB,5160,A,24.1,,14.3,RB,2007,92,2455,12/07/2009,1,BrF,4696,0,26/08/2012
8,12,4470,8_12,23.433,16.445,1.913,1.806,1.365053665,936,EAF,5453,CH,25.5,,17.3,G,2009,92,2522,19/08/2009,3,FL,4698,1,26/06/2015
8,24,4360,8_24,23.6745,16.41,1.938,1.8015,1.092115698,1168,EAF,5343,CH,25.9,,17.2,G,2009,92,2520,19/08/2009,3,FL,4698,1,10/08/2010
3,86,4283,3_86,23.84833333,12.79033333,1.957666667,1.771333333,1.052845708,3093,EB,5318,SA,24.1,,14.1,LB,2009,92,2398,20/06/2009,3,SEEN1,4698,0,19/08/2009
8,13,4479,8_13,24.454,17.0665,1.939,1.8125,1.278033386,963,EAF,5462,CH,25.7,,16.5,G,2009,92,2597,04/09/2009,4,FL,4699,1,25/02/2015
3,67,4278,3_67,22.62433333,11.75266667,1.924666667,1.794333333,0.957103409,2934,EB,1509,A,26.1,,15.9,RB,1999,92,2399,18/06/2009,7,BrM,4701,1,31/08/2010
3,85,4271,3_85,24.99633333,14.012,1.883666667,1.782,0.731420373,3090,EB,5289,SA,24.5,,14.1,LB,2009,92,2399,18/06/2009,7,ABX,4701,0,22/07/2009
3,61,4320,3_61,23.90133333,13.47566667,1.827666667,1.711666667,1.288587589,2867,EB,4939,A,26.3,,16.1,RB,2006,92,2444,11/07/2009,8,BrM,4702,1,19/08/2010
3,87,4312,3_87,23.89,14.0845,1.865,1.7165,0.395018392,3110,EB,5332,OFL,24.8,,13.1,G,2009,92,2453,13/07/2009,8,OFL,4702,0,13/08/2009
8,1,4341,8_1,23.1875,15.489,1.921,1.844,1.075320859,875,EAF,5339,FL,23.1,,13.3,G,2009,92,2491,28/07/2009,9,FL,4703,0,24/07/2012
8,7,4266,8_7,23.253,16.6075,1.935,1.853,0.689965792,1606,EAF,5313,CH,24.7,,14.3,G,2009,92,2395,13/06/2009,13,FL,4706,0,13/04/2013
3,65,4316,3_65,24.04533333,12.58366667,1.852666667,1.767666667,1.354550013,2914,EB,4863,A,23.6,,13.0,RB,2006,92,2445,12/07/2009,15,BrF,4708,0,06/09/2010
8,5,4298,8_5,23.3395,15.8345,1.905,1.85,1.363889924,1565,EAF,5212,A,24.2,,14.6,RB,2008,92,2406,08/07/2009,15,SEEN1,4708,0,18/09/2015
8,19,4465,8_19,22.9475,16.3765,1.945,1.7925,0.529383117,1091,EAF,5448,FL,24.8,,13.9,G,2009,92,2469,16/07/2009,16,H,4709,0,18/02/2010
3,78,4314,3_78,22.01166667,12.06833333,2.01,1.834666667,0.523833865,3023,EB,3085,A,23.9,,15.3,RB,2004,92,2453,13/07/2009,20,BrF,4710,0,21/08/2015
3,87,4464,3_87,23.43966667,12.36233333,1.845,1.719333333,0.774393658,3111,EB,5447,FL,26.7,,15.0,G,2009,92,2407,08/07/2009,9,SEEN1,4703,1,01/09/2014
3,86,4283,3_86,23.84833333,12.79033333,1.957666667,1.771333333,1.052845708,3093,EB,5318,SA,24.1,,14.1,LB,2009,92,2398,20/06/2009,22,SEEN2,4711,0,19/08/2009
3,66,4313,3_66,22.845,12.483,1.934666667,1.781666667,0.640436316,2924,EB,5147,A,24.6,,14.8,RB,2007,92,2445,12/07/2009,490,BrF,4815,0,28/08/2010
3,64,4279,3_64,23.73433333,12.37866667,1.864,1.763333333,0.917770621,2902,EB,3449,A,24.1,,14.0,RB,2005,92,2398,20/06/2009,25,BrF,4715,0,12/09/2009
3,66,4287,3_66,23.28733333,12.69133333,1.924,1.829666667,0.742230175,2923,EB,4897,A,26.3,,15.9,RB,2006,92,2398,20/06/2009,25,BrM,4715,1,14/02/2010
3,85,4268,3_85,23.69233333,12.194,1.879,1.772666667,0.916067982,3089,EB,5315,OFL,24.8,,13.7,G,2009,92,2398,20/06/2009,25,OFL,4715,0,07/12/2011
6,23,4342,6_23,23.298,14.4545,1.973,1.827,0.469351391,137,EAF,1848,A,26.4,,16.0,RB,2003,92,2478,26/07/2009,26,BrM,4716,1,13/03/2010
7,38,4354,7_38,23.9695,15.243,1.9145,1.8145,2.011273241,710,EAF,5224,A,23.7,,14.1,RB,2008,92,2478,26/07/2009,26,BrF,4716,0,05/09/2013
8,8,4467,8_8,25.3375,19.402,1.921,1.818,0.4092376,1630,EAF,5450,FL,24.7,,14.4,G,2009,92,2491,28/07/2009,27,FL,4717,0,24/01/2015
8,28,4317,8_28,22.9955,17.556,1.994,1.8195,0.305139,1244,EAF,5333,FL,26.0,,14.2,G,2009,92,2449,17/07/2009,28,FL,4718,1,20/09/2014
3,86,4269,3_86,23.707,13.03433333,2.060333333,1.782666667,0.844416028,3092,EB,5316,OFL,26.4,,15.1,G,2009,92,2398,20/06/2009,36,OFL,4723,1,24/05/2013
7,27,4353,7_27,24.059,16.5165,1.9085,1.8185,0.967636259,503,EAF,3093,A,27.1,,17.2,RB,2004,92,2478,26/07/2009,40,BrM,4725,1,28/05/2013
8,38,4471,8_38,23.5115,16.388,1.8835,1.731,1.095099814,1472,EAF,5454,CH,24.2,,16.4,G,2009,92,2520,19/08/2009,40,CH,4725,0,19/08/2009
6,23,4362,6_23,22.804,13.891,1.932,1.7915,0.482335008,138,EAF,5119,A,24.7,,18.9,RB,2007,92,2516,17/08/2009,42,BrF,4726,0,02/07/2011
6,24,4281,6_24,23.0055,13.6975,1.921,1.774,0.653252807,150,EAF,1854,A,25.2,,14.9,RB,2003,92,2401,22/06/2009,43,BrF,4727,0,05/09/2009
3,78,4281,3_78,23.12966667,13.064,1.954333333,1.823,0.617174845,3022,EB,1854,A,25.2,,14.9,RB,2003,92,2401,22/06/2009,43,BrF,4727,0,05/09/2009
3,85,4265,3_85,23.84033333,12.66,1.888333333,1.749,0.775787763,3087,EB,5312,FL,24.3,,14.3,G,2009,92,2394,22/06/2009,43,FL,4727,0,05/09/2009
3,86,4285,3_86,23.817,12.585,1.976333333,1.78,1.162864463,3095,EB,5320,A,23.7,,15.1,RB,2007,92,2394,22/06/2009,43,H,4727,0,25/07/2013
6,23,4286,6_23,23.6,14.7945,1.889,1.738,0.498584263,132,EAF,1384,A,23.1,,13.9,RB,1998,92,2394,22/06/2009,46,BrF,4729,0,10/08/2009
3,63,4274,3_63,23.87433333,12.79433333,1.919666667,1.801666667,1.356841131,2890,EB,1868,A,26.3,,17.1,RB,2003,92,2400,17/06/2009,46,BrM,4729,1,02/09/2015
8,10,4282,8_10,23.0155,16.085,1.946,1.8115,0.744113096,897,EAF,5317,FL,25.7,,14.7,G,2009,92,2402,27/06/2009,46,FL,4729,1,07/09/2010
8,13,4361,8_13,23.364,16.5065,1.878,1.7825,0.87589709,962,EAF,2985,A,24.3,,14.8,RB,2003,92,2516,17/08/2009,47,H,4730,0,07/09/2010
6,23,4340,6_23,22.841,13.5625,1.918,1.792,0.60278591,136,EAF,5125,A,23.6,,14.0,RB,2007,92,2492,29/07/2009,47,AB,4730,0,30/01/2014
8,14,4472,8_14,22.5065,16.093,1.942,1.807,0.658363583,980,EAF,5455,FL,24.1,,13.1,G,2009,92,2523,20/08/2009,47,FL,4730,0,27/07/2010
8,20,4472,8_20,22.135,15.6965,2.0215,1.836,0.580409919,1109,EAF,5455,FL,24.1,,13.1,G,2009,92,2523,20/08/2009,47,FL,4730,0,27/07/2010
3,2,4319,3_2,24.32133333,13.24633333,1.850333333,1.670666667,1.313686579,2810,EB,5335,SA,27.1,,16.1,LB,2008,92,2453,13/07/2009,48,ABX,4731,1,23/05/2013
6,23,4338,6_23,22.8955,13.923,1.9825,1.8095,0.490458104,134,EAF,3608,A,24.6,,15.3,RB,2005,92,2492,29/07/2009,50,BrF,4732,0,17/09/2014
7,45,4331,7_45,23.6305,17.147,1.968,1.8165,0.432183578,833,EAF,1553,A,26.0,,15.5,RB,1999,92,2492,29/07/2009,50,BrM,4732,1,23/02/2010
3,85,4267,3_85,23.61266667,12.45233333,1.876666667,1.764666667,0.752621092,3088,EB,5314,OFL,26.4,,14.9,G,2009,92,2397,16/06/2009,54,OFL,4735,1,15/03/2010
3,86,4289,3_86,23.367,12.021,1.871333333,1.807333333,1.188004608,3096,EB,5321,J,25.6,,14.9,LB,2008,92,2397,16/06/2009,54,SEEN1,4735,1,22/09/2015
8,3,4322,8_3,23.4045,16.777,1.889,1.8055,0.775966598,1292,EAF,2968,A,24.0,,,RB,2003,92,2447,15/07/2009,55,BrF,4736,0,20/02/2013
8,12,4276,8_12,23.8865,16.47,1.9035,1.816,1.806120407,935,EAF,3515,A,25.5,,15.5,RB,2005,92,2397,16/06/2009,57,BrM,4737,1,03/03/2010
7,35,4356,7_35,22.868,16.648,2.014,1.8685,0.301264724,650,EAF,1757,A,24.6,,14.8,RB,2001,92,2523,20/08/2009,58,BrF,4738,0,07/09/2010
3,79,4272,3_79,22.45333333,11.75433333,1.954333333,1.835666667,0.807756541,3034,EB,3453,A,24.2,,14.4,RB,2004,92,2397,16/06/2009,60,BrF,4740,0,22/09/2012
3,69,4277,3_69,22.791,12.31033333,1.945666667,1.775666667,0.552458376,2945,EB,1744,A,25.3,,15.2,RB,2001,92,2397,16/06/2009,60,BrM,4740,1,02/09/2010
3,86,4290,3_86,23.83766667,12.35333333,1.876666667,1.760666667,1.314791928,3097,EB,5322,SA,26.3,,15.8,LB,2008,92,2397,16/06/2009,60,ABX,4740,1,06/08/2009
3,86,4289,3_86,23.367,12.021,1.871333333,1.807333333,1.188004608,3096,EB,5321,J,25.6,,14.9,LB,2008,92,2397,16/06/2009,60,OFL,4740,1,22/09/2015
3,86,4283,3_86,23.84833333,12.79033333,1.957666667,1.771333333,1.052845708,3093,EB,5318,SA,24.1,,14.1,LB,2009,92,2398,20/06/2009,60,SEEN1,4740,0,19/08/2009
8,4,4343,8_4,23.2065,16.138,1.9335,1.852,0.85443359,1521,EAF,5079,A,24.9,,15.8,RB,2005,92,2485,03/08/2009,62,BrF,4742,0,12/08/2009
8,27,4345,8_27,23.1425,17.2145,1.9715,1.8315,0.392657398,1219,EAF,5290,A,26.8,,,RB,2008,92,2485,03/08/2009,62,BrM,4742,1,01/03/2014
8,1,4345,8_1,23.876,17.9605,1.9475,1.8175,0.378813563,876,EAF,5290,A,26.8,,,RB,2008,92,2485,03/08/2009,62,BrM,4742,1,01/03/2014
7,35,4347,7_35,24.6735,17.9615,1.8775,1.847,0.468267262,649,EAF,5123,A,24.1,,16.8,RB,2007,92,2495,01/08/2009,63,H,4743,0,07/09/2012
8,3,4327,8_3,23.1755,15.3875,1.8915,1.793,1.508554228,1293,EAF,5336,J,24.9,,14.1,G,2009,92,2485,03/08/2009,63,OFL,4743,0,28/08/2010
6,23,4339,6_23,23.1075,14.375,1.9435,1.817,0.438595709,135,EAF,1897,A,26.9,,17.3,RB,2003,92,2481,29/07/2009,68,BrM,4745,1,17/02/2010
7,26,4330,7_26,22.863,17.647,1.9135,1.826,0.174070071,479,EAF,1669,A,25.4,,16.9,RB,2001,92,2492,29/07/2009,68,H,4745,0,20/01/2015
7,25,4330,7_25,23.006,17.794,1.896,1.855,0.184498432,459,EAF,1669,A,25.4,,16.9,RB,2001,92,2492,29/07/2009,68,H,4745,0,20/01/2015
7,27,4321,7_27,23.0965,17.646,1.9215,1.82,0.262661995,501,EAF,453,A,26.3,,16.1,RB,1992,92,2456,14/07/2009,69,BrM,4746,1,17/02/2010
3,2,4319,3_2,24.32133333,13.24633333,1.850333333,1.670666667,1.313686579,2810,EB,5335,SA,27.1,,16.1,LB,2008,92,2453,13/07/2009,69,SEEN1,4746,1,23/05/2013
7,45,4346,7_45,23.3825,16.505,1.954,1.824,0.541453047,835,EAF,1881,A,25.5,,16.1,RB,2003,92,2500,08/08/2009,70,BrM,4747,1,24/01/2015
8,5,4298,8_5,23.3395,15.8345,1.905,1.85,1.363889924,1565,EAF,5212,A,24.2,,14.6,RB,2008,92,2406,08/07/2009,72,SEEN1,4749,0,18/09/2015
3,73,4297,3_73,22.68933333,12.43466667,1.984,1.828333333,0.797161336,2977,EB,5168,A,24.2,,14.8,,2007,92,2406,08/07/2009,74,BrF,4750,0,07/09/2010
3,61,4299,3_61,23.79433333,13.82166667,1.854666667,1.648666667,0.906869235,2866,EB,4887,A,26.4,,16.0,RB,2006,92,2406,08/07/2009,75,BrM,4751,1,23/08/2010
3,81,4306,3_81,22.48433333,12.69766667,1.919,1.817666667,0.590167164,3045,EB,4888,A,25.9,,17.5,RB,2006,92,2406,08/07/2009,76,BrM,4752,1,25/07/2011
3,81,4306,3_81,22.48433333,12.69766667,1.919,1.817666667,0.590167164,3045,EB,4888,A,25.9,,17.5,RB,2006,92,2406,08/07/2009,77,BrM,4753,1,25/07/2011
8,9,4473,8_9,23.7065,16.675,1.978,1.7895,0.971523042,1650,EAF,5456,CH,23.2,,16.0,G,2009,92,2528,21/08/2009,77,FL,4753,1,15/09/2015
9,30,4334,9_30,22.932,17.032,1.9025,1.8635,0.445266981,2072,EAF,1802,A,26.0,,15.0,RB,2002,92,2509,11/08/2009,79,BrM,4754,1,01/09/2010
8,5,4298,8_5,23.3395,15.8345,1.905,1.85,1.363889924,1565,EAF,5212,A,24.2,,14.6,RB,2008,92,2406,08/07/2009,81,H,4755,0,18/09/2015
8,19,4309,8_19,22.4585,15.5865,1.934,1.7985,0.607223275,1090,EAF,5285,A,26.0,,16.8,RB,2008,92,2454,23/07/2009,85,BrM,4758,1,04/07/2015
8,15,4309,8_15,22.996,16.3865,1.847,1.795,1.059268159,1003,EAF,5285,A,26.0,,16.8,RB,2008,92,2454,23/07/2009,85,BrM,4758,1,04/07/2015
8,24,4310,8_24,21.963,15.0355,2.0145,1.7935,0.760921176,1167,EAF,5287,OFL,23.5,,14.5,LB,2009,92,2454,23/07/2009,85,OFL,4758,0,26/07/2010
8,15,4310,8_15,24.1575,16.99,1.888,1.8505,1.548578114,1004,EAF,5287,OFL,23.5,,14.5,LB,2009,92,2454,23/07/2009,85,OFL,4758,0,26/07/2010
7,29,4311,7_29,22.3895,16.218,1.9535,1.8085,0.350071426,521,EAF,2963,A,24.8,,16.8,RB,2003,92,2454,23/07/2009,86,H,4759,0,29/07/2010
3,84,4304,3_84,22.59266667,11.65466667,1.861,1.746,0.953954627,3079,EB,5118,A,25.0,,16.5,RB,2006,92,2408,01/07/2009,96,H,4766,1,25/06/2015
3,86,4302,3_86,22.85066667,12.00666667,1.906333333,1.761666667,0.852918268,3101,EB,5326,OFL,24.2,,13.2,G,2009,92,2408,01/07/2009,96,OFL,4766,0,08/08/2010
8,14,4481,8_14,23.4165,16.199,1.9245,1.7825,1.124723639,981,EAF,5464,CH,24.5,,16.0,G,2009,92,2602,10/09/2009,96,FL,4766,0,14/09/2009
7,27,4335,7_27,25.6245,21.313,1.9005,1.842,0.140638223,502,EAF,1708,A,25.7,,15.8,RB,2001,92,2504,12/08/2009,98,BrM,4767,1,10/09/2015
8,3,4478,8_3,23.237,15.6915,1.937,1.804,1.30468545,1294,EAF,5461,CH,22.2,,13.8,G,2009,92,2593,31/08/2009,98,FL,4767,0,08/03/2010
3,84,4304,3_84,22.59266667,11.65466667,1.861,1.746,0.953954627,3079,EB,5118,A,25.0,,16.5,RB,2006,92,2408,01/07/2009,98,SEEN1,4767,1,25/06/2015
8,10,4324,8_10,23.8665,18.099,1.968,1.8145,0.395348199,898,EAF,4956,A,23.0,,13.9,RB,2006,92,2504,12/08/2009,98,SEEN1,4767,0,11/12/2011
8,7,4466,8_7,22.381,16.551,1.895,1.7915,0.412717933,1608,EAF,5449,OFL,24.3,,15.1,G,2009,92,2450,20/07/2009,99,OFL,4768,0,20/07/2009
6,24,4336,6_24,23.1865,14.6965,1.9545,1.801,0.405139577,153,EAF,1394,A,25.8,,16.1,RB,1998,92,2504,12/08/2009,100,BrM,4769,1,01/03/2010
8,12,4476,8_12,23.911,16.0745,1.95,1.8285,2.364316248,937,EAF,5459,CH,21.8,,13.0,G,2009,92,2593,31/08/2009,100,FL,4769,0,01/03/2010
6,24,4351,6_24,23.326,14.4335,1.937,1.8105,0.518590974,155,EAF,3518,A,24.7,,15.7,RB,2005,92,2512,15/08/2009,101,BrF,4770,0,06/08/2013
7,45,4333,7_45,23.534,16.841,1.883,1.8315,0.509430705,834,EAF,1580,A,24.7,,16.0,RB,2000,92,2509,11/08/2009,109,BrF,4772,0,13/08/2015
7,31,4333,7_31,23.107,16.1075,1.899,1.7985,0.609701043,558,EAF,1580,A,24.7,,16.0,RB,2000,92,2509,11/08/2009,109,BrF,4772,0,13/08/2015
6,23,4305,6_23,23.581,14.4335,1.9045,1.747,0.598237195,133,EAF,3444,A,25.0,,15.9,RB,2004,92,2409,02/07/2009,112,BrF,4775,0,07/09/2010
3,79,4305,3_79,23.13366667,11.92933333,1.973666667,1.841666667,1.150745645,3035,EB,3444,A,25.0,,15.9,RB,2004,92,2409,02/07/2009,112,BrF,4775,0,07/09/2010
3,87,4464,3_87,23.43966667,12.36233333,1.845,1.719333333,0.774393658,3111,EB,5447,FL,26.7,,15.0,G,2009,92,2407,08/07/2009,112,H,4775,1,01/09/2014
8,3,4482,8_3,23.52,15.0935,1.9115,1.8345,2.311701321,1295,EAF,5465,CH,24.3,,15.3,G,2009,92,2599,07/09/2009,112,FL,4775,0,09/09/2015
8,13,4328,8_13,23.157,16.3265,1.8615,1.754,0.851468409,961,EAF,5337,J,24.9,,14.3,G,2009,92,2509,11/08/2009,112,SEEN1,4775,0,22/09/2015
3,61,4299,3_61,23.79433333,13.82166667,1.854666667,1.648666667,0.906869235,2866,EB,4887,A,26.4,,16.0,RB,2006,92,2406,08/07/2009,112,SEEN1,4775,1,23/08/2010
8,10,4324,8_10,23.8665,18.099,1.968,1.8145,0.395348199,898,EAF,4956,A,23.0,,13.9,RB,2006,92,2504,12/08/2009,116,H,4776,0,11/12/2011
8,13,4318,8_13,23.587,15.791,1.9075,1.8345,1.56386776,960,EAF,5334,OFL,26.3,,15.4,G,2009,92,2450,20/07/2009,125,OFL,4780,1,28/09/2013
7,26,4348,7_26,23.0965,16.043,1.906,1.807,0.533673319,480,EAF,5169,A,26.7,,15.9,RB,2007,92,2510,02/08/2009,126,BrM,4781,1,24/08/2010
7,25,4348,7_25,23.053,15.999,1.9405,1.8325,0.560336908,460,EAF,5169,A,26.7,,15.9,RB,2007,92,2510,02/08/2009,126,BrM,4781,1,24/08/2010
8,38,4349,8_38,23.8935,17.028,1.9615,1.8285,0.961721101,1470,EAF,5340,CH,24.3,,15.3,G,2009,92,2511,10/08/2009,126,CH,4781,1,10/08/2009
8,15,4357,8_15,23.241,16.414,1.828,1.7445,1.182418379,1005,EAF,4965,A,24.7,,14.4,RB,2006,92,2523,20/08/2009,127,BrF,4782,0,04/09/2015
