BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,LayYear,BodyMass,TerritoryID,FieldPeriodID,Status,BreedGroupID,MaxOfMaxOfSeenDate,SexEstimate
936,6973.704477,1611,A,25.0,24.9,10/07/2001,1035,2000,16.1,134,40,SEEN2,3231,31/07/2012,1
936,15986.7272,1611,A,25.0,24.9,10/07/2001,1035,2000,16.1,134,40,SEEN2,3231,31/07/2012,1
174,3839.52042,1612,A,24.3,,07/08/2003,1189,2000,,108,30,BrF,521,17/12/2003,0
174,2475.819015,1612,A,24.3,,07/08/2003,1189,2000,,108,30,BrF,521,17/12/2003,0
937,3147.719383,1612,SA,24.5,24.6,10/07/2001,1035,2000,14.5,157,40,BrF,3240,17/12/2003,0
938,5239.742635,1613,OFL,24.1,24.6,11/07/2001,1036,2001,13.6,137,40,OFL,3233,11/07/2001,0
939,38860.7364,1614,FL,24.5,24.4,12/07/2001,1037,2001,14.7,1,40,FL,3134,20/08/2008,0
1089,5005.491781,1614,A,24.9,,29/08/2002,1094,2001,15.1,11,41,BrF,783,20/08/2008,0
3137,1839.426907,1614,A,24.1,,05/08/2006,1900,2001,14.5,11,75,BrF,3768,20/08/2008,0
3741,2817.252291,1614,A,24.0,,17/07/2007,2086,2001,15.0,11,82,BrF,4196,20/08/2008,0
940,3392.064052,1615,A,24.8,24.9,17/07/2001,1038,2000,16.0,85,40,BrM,3199,17/07/2001,1
272,4109.131806,1616,A,26.8,,01/01/2004,1248,2000,17.4,127,31,BrM,2684,26/02/2012,1
417,3446.374162,1616,A,26.0,,09/08/2004,1446,2000,17.8,127,34,BrM,624,26/02/2012,1
941,7367.351568,1616,SA,26.9,26.8,18/07/2001,1039,2000,16.2,52,40,ABX,3174,26/02/2012,1
3223,6619.658853,1616,A,26.4,,30/08/2006,1938,2000,17.2,127,75,BrM,3851,26/02/2012,1
4002,6985.735621,1616,A,26.2,,16/01/2009,2263,2000,16.8,127,90,BrM,4150,26/02/2012,1
4756,467.6026043,1616,A,26.6,,09/07/2011,3542,2000,16.3,127,105,BrM,5155,26/02/2012,1
461,2671.851665,1617,A,25.1,,02/01/2005,1514,2000,14.8,140,35,BrF,2967,03/12/2011,0
943,3877.170458,1617,A,25.2,24.9,23/07/2001,1041,2000,15.4,140,40,BrF,3235,03/12/2011,0
943,3638.057353,1617,A,25.2,24.9,23/07/2001,1041,2000,15.4,140,40,BrF,3235,03/12/2011,0
3328,3968.783756,1617,A,24.7,,15/01/2007,1970,2000,14.4,140,77,BrF,3976,03/12/2011,0
4099,3238.46235,1617,A,24.8,,11/02/2009,2304,2000,16.2,140,90,BrF,4158,03/12/2011,0
944,8218.767999,1618,CH,26.3,26.2,24/07/2001,1042,2001,,83,40,FL,3198,24/07/2001,1
945,6701.780343,1619,CH,24.5,24.5,24/07/2001,1042,2001,16.0,147,40,CH,3238,02/09/2002,0
1010,3975.837495,1619,A,24.6,,22/07/2002,1056,2001,13.2,25,41,SEEN2,793,02/09/2002,0
1010,4642.822332,1619,A,24.6,,22/07/2002,1056,2001,13.2,25,41,SEEN2,793,02/09/2002,0
1010,5048.234674,1619,A,24.6,,22/07/2002,1056,2001,13.2,25,41,SEEN2,793,02/09/2002,0
946,7639.273441,1620,CH,25.6,25.2,25/07/2001,1043,2001,16.2,13,40,FL,3144,25/07/2001,1
947,4913.640579,1621,CH,24.6,24.4,25/07/2001,1043,2001,15.4,110,40,FL,3216,25/07/2001,0
948,6289.931822,1622,CH,24.5,24.3,25/07/2001,1043,2001,15.4,69,40,FL,3187,25/07/2001,1
949,4745.109741,1623,CH,27.0,27.2,25/07/2001,1043,2001,17.0,20,40,FL,3149,14/11/2005,1
1091,5407.558955,1623,A,26.9,,29/08/2002,1094,2001,17.7,81,41,U,3268,14/11/2005,1
2813,4600.237196,1623,A,26.1,,14/11/2005,1742,2001,16.0,113,54,BrM,6290,14/11/2005,1
950,10299.96446,1624,CH,,,26/07/2001,1044,2001, 8.2,69,40,FL,3187,26/07/2001,0
65,4542.172974,1660,A,24.9,,15/06/2003,1132,2002,14.4,42,30,H,473,14/09/2015,0
540,5172.742612,1660,A,24.6,,18/07/2005,1607,2002,14.5,8,37,ABX,652,14/09/2015,0
988,2815.507999,1660,OFL,25.1,,16/07/2002,1049,2002,14.1,8,41,OFL,781,14/09/2015,0
4682,600.8721624,1660,A,25.1,,30/06/2011,3538,2002,15.6,8,105,H,5080,14/09/2015,0
5321,3028.964359,1660,A,24.9,,17/06/2012,4218,2002,15.3,8,116,ABX,5598,14/09/2015,0
5710,977.6513006,1660,A,25.0,,15/09/2013,4861,2002,14.4,8,122,BrF,6104,14/09/2015,0
989,1289.642691,1661,J,25.9,,16/07/2002,1049,2002,13.1,20,41,SEEN2,789,16/07/2002,1
991,3167.799977,1662,OFL,25.2,,17/07/2002,1050,2002,13.4,5,41,OFL,779,31/08/2002,0
992,4382.103077,1663,A,26.5,,17/07/2002,1050,2001,17.4,40,41,ABX,798,07/09/2002,1
992,4254.213865,1663,A,26.5,,17/07/2002,1050,2001,17.4,40,41,ABX,798,07/09/2002,1
998,2469.637988,1664,SA,24.0,,19/07/2002,1052,2002,13.8,74,41,ABX,817,24/01/2009,0
3156,3581.025934,1664,A,23.8,,09/08/2006,1911,2002,13.9,74,75,BrF,3815,24/01/2009,0
3752,1383.540986,1664,A,23.5,,19/07/2007,2087,2002,14.1,74,82,BrF,4244,24/01/2009,0
3875,8207.182809,1664,A,23.5,,12/01/2008,2239,2002,14.0,74,85,BrF,4368,24/01/2009,0
4029,3552.612465,1664,A,23.5,,07/01/2009,2276,2002,13.7,74,90,TBrF,4116,24/01/2009,0
1000,166.0360821,1665,SA,24.1,,19/07/2002,1052,2002,14.2,24,41,ABX,792,27/11/2005,0
2900,4955.442044,1665,A,25.2,,27/11/2005,1763,2002,14.0,113,54,BrF,6290,27/11/2005,0
2805,4456.760847,1665,A,24.3,,14/11/2005,1742,2002,13.5,174,54,BrF,6399,27/11/2005,0
2805,8697.212947,1665,A,24.3,,14/11/2005,1742,2002,13.5,174,54,BrF,6399,27/11/2005,0
2805,2358.178262,1665,A,24.3,,14/11/2005,1742,2002,13.5,174,54,BrF,6399,27/11/2005,0
61,4768.188202,1666,A,25.2,,13/06/2003,1129,2001,16.3,39,30,BrM,2581,24/06/2004,1
1119,5007.968139,1666,A,,,11/09/2002,1105,2001,17.2,39,41,BrM,797,24/06/2004,1
1119,3707.716217,1666,A,,,11/09/2002,1105,2001,17.2,39,41,BrM,797,24/06/2004,1
1119,3705.529166,1666,A,,,11/09/2002,1105,2001,17.2,39,41,BrM,797,24/06/2004,1
1119,3483.665382,1666,A,,,11/09/2002,1105,2001,17.2,39,41,BrM,797,24/06/2004,1
1002,5399.711588,1666,A,25.5,,20/07/2002,1053,2001,16.7,39,41,BrM,797,24/06/2004,1
1104,1009.556454,1667,SA,25.1,,04/09/2002,1100,2001,16.1,34,41,H,795,24/07/2003,1
1008,869.0312535,1667,SA,24.5,,22/07/2002,1056,2001,15.0,34,41,H,795,24/07/2003,1
256,4879.07881,1669,A,25.4,,22/12/2003,1240,2001,14.9,68,31,BrF,2643,20/01/2015,0
1016,7368.541213,1669,A,25.2,,24/07/2002,1057,2001,15.3,71,41,SEEN1,815,20/01/2015,0
1016,27050.46352,1669,A,25.2,,24/07/2002,1057,2001,15.3,71,41,SEEN1,815,20/01/2015,0
3347,4082.966846,1669,A,25.1,,24/01/2007,1978,2001,13.8,68,77,BrF,3928,20/01/2015,0
4188,4230.302335,1669,A,25.4,,29/07/2008,2372,2001,14.5,67,87,BrF,4543,20/01/2015,0
4330,401.9486744,1669,A,25.4,,29/07/2009,2492,2001,16.9,68,92,H,4745,20/01/2015,0
4330,312.1229442,1669,A,25.4,,29/07/2009,2492,2001,16.9,68,92,H,4745,20/01/2015,0
5377,3268.028831,1669,A,25.0,,14/09/2012,4376,2001,15.6,68,116,H,5341,20/01/2015,0
5357,364.4313563,1669,A,25.1,,14/07/2012,4248,2001,14.3,68,116,H,5341,20/01/2015,0
328,3971.433192,1670,A,26.4,,24/06/2004,1340,2001,16.9,259,33,BrM,558,25/07/2006,1
328,3120.070117,1670,A,26.4,,24/06/2004,1340,2001,16.9,259,33,BrM,558,25/07/2006,1
1018,5994.699845,1670,A,26.1,,26/07/2002,1058,2001,16.5,55,41,BrM,810,25/07/2006,1
123,5022.341626,1671,SA,26.4,,10/07/2003,1161,2002,16.0,59,30,ABX,2582,08/08/2011,1
330,1795.533059,1671,A,26.2,,16/06/2004,1321,2002,17.1,255,33,BrM,556,08/08/2011,1
1022,2249.603093,1671,J,,,26/07/2002,1058,2002,,55,41,OFL,810,08/08/2011,1
1024,3705.491136,1672,A,24.2,,28/07/2002,1060,2001,17.5,99,41,BrF,828,27/01/2007,0
2940,2459.728376,1672,A,23.8,,05/12/2005,1776,2001,15.0,99,54,BrF,6295,27/01/2007,0
3325,3775.303201,1672,A,23.9,,14/01/2007,1969,2001,15.8,99,77,BrF,3952,27/01/2007,0
63,4319.712947,1673,A,24.5,,14/06/2003,1130,2001,14.1,112,30,H,525,26/10/2004,0
63,6795.317313,1673,A,24.5,,14/06/2003,1130,2001,14.1,112,30,H,525,26/10/2004,0
63,4397.871551,1673,A,24.5,,14/06/2003,1130,2001,14.1,112,30,H,525,26/10/2004,0
87,4037.636385,1673,A,24.7,,25/06/2003,1146,2001,14.4,25,30,H,463,26/10/2004,0
1028,3543.772075,1673,A,24.1,,31/07/2002,1066,2001,13.5,16,41,H,788,26/10/2004,0
1032,1375.210496,1675,OFL,23.2,,01/08/2002,1069,2002,15.2,15,41,OFL,787,20/07/2003,0
1032,3240.286993,1675,OFL,23.2,,01/08/2002,1069,2002,15.2,15,41,OFL,787,20/07/2003,0
1033,7022.483812,1676,SA,24.6,,01/08/2002,1069,2002,13.5,45,41,ABX,801,24/09/2002,1
1038,7180.7923,1677,SA,25.4,,03/08/2002,1072,2001,14.9,135,41,ABX,844,02/01/2005,1
1040,7362.85632,1678,CH,22.2,,03/08/2002,1072,2002,14.0,135,41,CH,844,29/06/2013,0
4215,4130.80812,1678,A,23.4,,08/08/2008,2193,2002,14.2,129,87,BrF,4586,29/06/2013,0
4013,2856.565331,1678,A,22.8,,16/01/2009,2264,2002,16.0,129,90,BrF,4152,29/06/2013,0
4013,7227.095114,1678,A,22.8,,16/01/2009,2264,2002,16.0,129,90,BrF,4152,29/06/2013,0
5386,20171.89038,1678,A,23.2,,17/09/2012,4382,2002,13.8,129,116,BrF,5363,29/06/2013,0
1041,505.8513278,1679,CH,23.1,,03/08/2002,1072,2002,14.5,135,41,CH,844,10/08/2002,1
1044,46649.98026,1680,CH,22.5,,03/08/2002,1072,2002,13.5,137,41,CH,845,03/08/2002,1
1044,1554.668428,1680,CH,22.5,,03/08/2002,1072,2002,13.5,137,41,CH,845,03/08/2002,1
1045,14305.10838,1681,SA,26.6,,03/08/2002,1073,2001,16.6,137,41,ABX,845,17/09/2002,1
122,6290.06167,1682,A,25.5,,10/07/2003,1161,2001,16.0,165,30,BrM,545,07/08/2008,1
1046,1190.268807,1682,SA,25.5,,07/08/2002,1074,2001,16.2,72,41,SEEN1,816,07/08/2008,1
2952,7387.652336,1682,A,25.6,,09/12/2005,1781,2001,16.8,165,54,BrM,5791,07/08/2008,1
4208,4381.996353,1682,A,25.8,,07/08/2008,2375,2001,16.9,165,87,BrM,4598,07/08/2008,1
1047,4624.662529,1683,A,25.2,,07/08/2002,1074,2001,16.4,91,41,BrM,824,27/08/2004,1
52,6085.586323,1684,A,25.5,,08/06/2003,1125,2000,17.3,40,30,BrM,472,26/07/2011,1
52,3599.831419,1684,A,25.5,,08/06/2003,1125,2000,17.3,40,30,BrM,472,26/07/2011,1
52,3868.823117,1684,A,25.5,,08/06/2003,1125,2000,17.3,40,30,BrM,472,26/07/2011,1
942,10452.90763,1684,SA,26.2,26,22/07/2001,1040,2000,17.0,2,40,ABX,3135,26/07/2011,1
1074,7314.2269,1684,A,26.5,,22/08/2002,4584,2000,17.7,40,41,BrM,798,26/07/2011,1
4457,1668.187334,1684,A,26.3,,15/08/2009,2575,2000,17.4,507,93,BrM,4688,26/07/2011,1
323,3468.54771,1685,A,24.2,,09/06/2004,1305,2002,15.0,116,34,BrF,2862,24/08/2010,0
4118,3584.99943,1685,A,24.2,,17/02/2009,2310,2002,15.2,116,90,BrF,4144,24/08/2010,0
4118,3846.20579,1685,A,24.2,,17/02/2009,2310,2002,15.2,116,90,BrF,4144,24/08/2010,0
53,5366.300694,1695,A,26.2,,10/06/2003,1126,2001,16.5,45,30,BrM,475,28/07/2006,1
53,5447.737763,1695,A,26.2,,10/06/2003,1126,2001,16.5,45,30,BrM,475,28/07/2006,1
1123,3573.644253,1695,A,26.5,,12/09/2002,1107,2001,16.8,46,41,BrM,802,28/07/2006,1
1125,2556.58795,1696,FL,25.6,,12/09/2002,1107,2002,16.0,52,41,FL,807,15/08/2011,1
4450,912.5121875,1696,A,25.4,,10/07/2009,2535,2002,16.0,485,93,BrM,4663,15/08/2011,1
4929,103.7955311,1696,A,25.3,,25/06/2010,3928,2002,17.0,485,109,BrM,5198,15/08/2011,1
149,3082.108236,1697,A,25.7,,28/07/2003,1177,2002,14.6,93,30,BrF,2585,11/01/2007,0
149,2685.435678,1697,A,25.7,,28/07/2003,1177,2002,14.6,93,30,BrF,2585,11/01/2007,0
1126,1384.396923,1697,SA,25.4,,12/09/2002,1107,2002,15.0,52,41,ABX,807,11/01/2007,0
118,6093.985419,1698,A,27.0,,09/07/2003,1158,2001,17.1,57,30,ABX,487,26/08/2010,1
375,5042.340808,1698,A,26.7,,02/08/2004,1432,2001,16.9,51,34,BrM,595,26/08/2010,1
375,3857.208386,1698,A,26.7,,02/08/2004,1432,2001,16.9,51,34,BrM,595,26/08/2010,1
1130,6652.55764,1698,A,26.6,,12/09/2002,1107,2001,18.5,54,41,ABX,809,26/08/2010,1
1130,9592.900801,1698,A,26.6,,12/09/2002,1107,2001,18.5,54,41,ABX,809,26/08/2010,1
4588,5500.973147,1698,A,27.0,,21/07/2010,3448,2001,17.7,51,104,BrM,4992,26/08/2010,1
186,6584.161395,1699,A,26.4,,16/08/2003,1199,2002,18.5,54,30,ABX,484,21/08/2006,1
1131,3294.677105,1699,SA,26.3,,12/09/2002,1107,2002,16.5,54,41,ABX,809,21/08/2006,1
2849,7988.407705,1699,A,26.6,,20/11/2005,1752,2002,15.7,66,54,BrM,6351,21/08/2006,1
1048,1265.796414,1700,SA,24.2,,07/08/2002,1074,2001,15.0,72,41,ABX,816,01/08/2005,0
1048,3200.108726,1700,SA,24.2,,07/08/2002,1074,2001,15.0,72,41,ABX,816,01/08/2005,0
1049,3313.925339,1701,A,23.6,,08/08/2002,1075,2001,14.5,9,41,ABX,782,10/08/2002,0
288,3199.045204,1702,A,23.6,,25/05/2004,1266,2002,15.4,3,32,ABX,2708,31/08/2010,1
288,1443.520347,1702,A,23.6,,25/05/2004,1266,2002,15.4,3,32,ABX,2708,31/08/2010,1
288,1438.029252,1702,A,23.6,,25/05/2004,1266,2002,15.4,3,32,ABX,2708,31/08/2010,1
387,7567.47139,1702,A,24.0,,02/08/2004,1430,2002,16.2,23,34,BrM,579,31/08/2010,1
467,4002.826131,1702,A,24.1,,07/06/2005,1528,2002,17.0,23,37,BrM,662,31/08/2010,1
1052,18420.72279,1702,CH,23.8,,13/08/2002,1078,2002,16.9,5,41,FL,779,31/08/2010,1
3121,5713.98978,1702,A,24.3,,20/07/2006,1872,2002,16.5,23,75,BrM,3776,31/08/2010,1
3121,4015.716689,1702,A,24.3,,20/07/2006,1872,2002,16.5,23,75,BrM,3776,31/08/2010,1
3121,4450.584788,1702,A,24.3,,20/07/2006,1872,2002,16.5,23,75,BrM,3776,31/08/2010,1
3382,3854.750428,1702,A,24.5,,13/06/2007,2040,2002,16.2,23,77,BrM,3894,31/08/2010,1
3382,4218.329907,1702,A,24.5,,13/06/2007,2040,2002,16.2,23,77,BrM,3894,31/08/2010,1
3749,2279.632785,1702,A,24.0,,18/07/2007,2222,2002,16.0,23,82,BrM,4204,31/08/2010,1
1053,13955.3398,1703,CH,23.5,,13/08/2002,1078,2002,15.2,71,41,CH,815,08/07/2003,0
1054,6629.460545,1704,CH,23.2,,13/08/2002,1077,2002,16.4,88,41,CH,823,02/09/2002,0
45,5475.960641,1705,A,24.3,,07/06/2003,1124,2002,14.4,1,30,H,444,11/12/2005,0
45,2142.935051,1705,A,24.3,,07/06/2003,1124,2002,14.4,1,30,H,444,11/12/2005,0
668,2124.157373,1705,A,24.2,,05/09/2005,1724,2002,15.4,1,37,H,646,11/12/2005,0
534,5149.12553,1705,A,23.0,,17/07/2005,1605,2002,,1,37,H,646,11/12/2005,0
1055,8272.881912,1705,CH,24.0,,15/08/2002,1079,2002,14.5,2,41,CH,777,11/12/2005,0
1055,4479.141387,1705,CH,24.0,,15/08/2002,1079,2002,14.5,2,41,CH,777,11/12/2005,0
1056,10243.82989,1706,SA,26.9,,15/08/2002,1080,2001,15.8,72,41,ABX,816,06/09/2002,1
1059,5645.937395,1707,SA,24.6,,16/08/2002,1081,2001,15.6,66,41,ABX,3263,31/08/2015,0
3827,3446.193225,1707,A,24.3,,22/08/2007,2233,2001,17.1,77,82,BrF,4247,31/08/2015,0
4033,2695.328247,1707,A,24.3,,07/01/2009,2276,2001,15.1,477,90,BrF,4181,31/08/2015,0
4608,608.0983531,1707,A,24.3,,06/08/2010,3476,2001,14.8,477,104,BrF,5069,31/08/2015,0
4683,2475.199851,1707,A,24.5,,29/06/2011,3536,2001,14.7,477,105,BrF,5180,31/08/2015,0
5491,3943.755364,1707,A,24.1,,19/02/2013,4570,2001,14.0,477,118,BrF,5957,31/08/2015,0
1063,21288.52595,1708,SA,25.8,,17/08/2002,1083,2001,15.7,98,41,ABX,827,10/09/2015,1
4250,3066.80332,1708,A,24.8,,18/08/2008,2202,2001,16.0,98,87,BrM,4567,10/09/2015,1
4095,2436.194706,1708,A,25.4,,10/02/2009,2303,2001,15.9,98,90,BrM,4134,10/09/2015,1
4335,27.81974274,1708,A,25.7,,12/08/2009,2504,2001,15.8,98,92,BrM,4767,10/09/2015,1
4532,3345.838884,1708,A,25.8,,01/03/2010,3363,2001,15.5,98,103,BrM,5549,10/09/2015,1
4690,3932.256394,1708,A,25.3,,06/07/2011,3529,2001,14.3,98,105,BrM,5141,10/09/2015,1
650,3537.27117,1709,A,25.0,,29/08/2005,1714,2001,15.4,86,37,BrM,709,29/08/2005,1
1064,1842.543187,1709,SA,24.6,,17/08/2002,1082,2001,15.0,116,41,ABX,836,29/08/2005,1
101,5175.384654,1710,SA,25.3,,29/06/2003,1152,2002,16.2,171,30,ABX,549,31/08/2015,1
3164,2001.639749,1710,A,25.0,,11/08/2006,1914,2002,16.8,77,75,BrM,3818,31/08/2015,1
3388,8544.006517,1710,A,26.0,,15/06/2007,2044,2002,16.9,77,82,BrM,4247,31/08/2015,1
4909,876.8537028,1710,A,25.4,,01/10/2011,3687,2002,16.5,477,105,BrM,5180,31/08/2015,1
4873,1332.391032,1710,A,25.2,,12/09/2011,3664,2002,16.9,477,105,BrM,5180,31/08/2015,1
5179,201.2178184,1710,A,26.6,,31/01/2012,4106,2002,15.0,477,112,BrM,5779,31/08/2015,1
5887,724.0045676,1710,A,26.0,,24/06/2014,9270,2002,16.8,477,125,BrM,6671,31/08/2015,1
58,5266.724854,1711,A,25.6,,12/06/2003,1128,2001,16.4,39,30,ABX,2581,18/11/2005,1
1067,8898.648516,1711,SA,25.6,,19/08/2002,1084,2001,17.5,77,41,ABX,819,18/11/2005,1
1068,23253.04026,1712,A,24.3,,19/08/2002,1085,2001,16.1,77,41,ABX,819,23/07/2005,0
1068,1507.455016,1712,A,24.3,,19/08/2002,1085,2001,16.1,77,41,ABX,819,23/07/2005,0
1071,7579.411586,1713,CH,19.6,,19/08/2002,1084,2002,10.0,99,41,CH,828,19/08/2002,1
1071,8014.078457,1713,CH,19.6,,19/08/2002,1084,2002,10.0,99,41,CH,828,19/08/2002,1
1071,2751.838015,1713,CH,19.6,,19/08/2002,1084,2002,10.0,99,41,CH,828,19/08/2002,1
1073,1785.515499,1714,SA,27.2,,22/08/2002,1087,2002,16.0,40,41,B,798,06/07/2007,1
3006,1342.503727,1714,A,26.4,,23/06/2006,2003,2002,17.5,257,73,BrM,4003,06/07/2007,1
1076,5411.797564,1715,A,24.0,,22/08/2002,1087,2001,14.0,165,41,H,852,22/08/2002,0
1076,5026.457725,1715,A,24.0,,22/08/2002,1087,2001,14.0,165,41,H,852,22/08/2002,0
558,1249.942236,1716,A,24.6,,25/07/2005,1622,2002,15.9,173,37,BrF,751,14/09/2015,0
1078,1597.182476,1716,FL,24.8,,23/08/2002,1089,2002,15.0,165,41,FL,852,14/09/2015,0
2917,3875.305908,1716,A,25.0,,29/11/2005,1767,2002,15.5,173,54,BrF,6398,14/09/2015,0
1080,4428.101419,1717,A,24.3,,23/08/2002,1090,2001,15.7,92,41,BrF,825,13/09/2015,0
3199,4208.328697,1717,A,24.4,,17/08/2006,1924,2001,15.3,92,75,BrF,3829,13/09/2015,0
5976,331.7847297,1717,A,24.7,,18/07/2014,9328,2001,15.2,99,125,BrF,6682,13/09/2015,0
1081,14456.30083,1718,SA,25.3,,23/08/2002,1090,2001,14.8,92,41,BrM,825,28/08/2005,1
1082,17130.42017,1719,SA,26.5,,23/08/2002,1090,2001,17.6,23,41,B,791,18/12/2004,1
88,2509.065871,1720,A,26.2,,25/06/2003,1145,2001,15.0,25,30,H,463,05/08/2006,1
1083,899.7279444,1720,SA,25.7,,25/08/2002,1091,2001,15.8,25,41,ABX,793,05/08/2006,1
343,8516.498733,1721,A,25.7,,22/08/2004,1474,2001,17.2,263,33,BrM,561,19/06/2006,1
343,4748.809547,1721,A,25.7,,22/08/2004,1474,2001,17.2,263,33,BrM,561,19/06/2006,1
1084,2038.650002,1721,SA,26.1,,25/08/2002,1091,2001,15.5,25,41,ABX,793,19/06/2006,1
555,4416.626442,1722,A,25.5,,27/07/2005,1631,2001,18.0,87,37,BrM,710,24/09/2012,1
555,5853.849578,1722,A,25.5,,27/07/2005,1631,2001,18.0,87,37,BrM,710,24/09/2012,1
555,2379.198946,1722,A,25.5,,27/07/2005,1631,2001,18.0,87,37,BrM,710,24/09/2012,1
482,4326.500371,1722,A,26.5,,15/06/2005,1543,2001,17.5,87,37,BrM,710,24/09/2012,1
1085,7043.395239,1722,A,26.0,,27/08/2002,1092,2001,16.5,90,41,BrM,3323,24/09/2012,1
5182,1927.795593,1722,A,26.7,,02/02/2012,4115,2001,16.0,99,112,BrM,5735,24/09/2012,1
5404,2772.567788,1722,A,25.5,,24/09/2012,4360,2001,17.0,87,116,BrM,5351,24/09/2012,1
286,3421.356779,1723,A,26.0,,25/05/2004,1266,2002,15.0,24,32,BrM,2724,18/12/2004,1
1086,1093.429161,1723,J,25.9,,29/08/2002,1093,2002,15.0,26,41,U,794,18/12/2004,1
1087,4375.170228,1724,A,25.9,,29/08/2002,1093,2001,16.0,11,41,U,783,25/05/2004,1
382,4554.01567,1725,A,25.1,,06/07/2004,1370,2001,15.6,155,34,BrF,2870,10/12/2005,0
493,3784.848875,1725,A,25.1,,17/06/2005,1547,2001,16.0,155,37,BrF,744,10/12/2005,0
1090,2976.347139,1725,SA,25.5,,29/08/2002,1094,2001,16.3,25,41,ABX,793,10/12/2005,0
1092,3766.090151,1726,FL,26.3,,30/08/2002,1095,2002,,61,41,FL,3261,19/09/2015,1
1093,7321.434403,1727,SA,26.4,,31/08/2002,1096,2001,16.0,157,41,ABX,849,31/08/2002,1
136,4355.06107,1728,A,26.1,,17/07/2003,1169,2001,17.2,154,30,BrM,540,01/01/2005,1
136,3727.282875,1728,A,26.1,,17/07/2003,1169,2001,17.2,154,30,BrM,540,01/01/2005,1
1094,12044.17882,1728,SA,26.0,,31/08/2002,1096,2001,16.5,155,41,U,3280,01/01/2005,1
433,5327.466889,1729,A,26.3,,19/12/2004,1500,2001,16.9,20,35,BrM,2887,01/03/2015,1
686,7043.030695,1729,A,26.4,,09/09/2005,1731,2001,15.7,20,37,BrM,660,01/03/2015,1
1095,3696.55508,1729,A,26.0,,01/09/2002,1097,2001,16.0,20,41,BrM,789,01/03/2015,1
3957,4705.612519,1729,A,26.3,,14/07/2008,2159,2001,15.5,20,87,BrM,4509,01/03/2015,1
4889,359.7898095,1729,A,25.8,,17/09/2011,3679,2001,16.1,20,105,BrM,5096,01/03/2015,1
5178,57.69194045,1729,A,27.0,,31/01/2012,4106,2001,16.5,20,112,BrM,5682,01/03/2015,1
5394,1031.576282,1729,A,25.9,,20/09/2012,4384,2001,17.6,20,116,BrM,5314,01/03/2015,1
5309,436.1051549,1729,A,26.2,,12/06/2012,4204,2001,15.8,20,116,BrM,5314,01/03/2015,1
5633,1478.303849,1729,A,25.6,,23/07/2013,4752,2001,15.5,20,122,BrM,6126,01/03/2015,1
1096,1325.640376,1730,SA,25.6,,01/09/2002,1097,2002,16.3,108,41,ABX,830,24/07/2006,1
94,6187.16604,1731,A,25.3,,28/06/2003,1150,2002,15.8,80,30,H,505,25/07/2013,1
364,1740.529647,1731,A,25.2,,01/07/2004,1356,2002,16.0,112,34,BrM,619,25/07/2013,1
484,3267.08762,1731,A,25.2,,12/06/2005,1538,2002,,112,37,BrM,727,25/07/2013,1
1098,27270.51294,1731,FL,25.1,,01/09/2002,1097,2002,17.0,80,41,FL,820,25/07/2013,1
1098,18109.29001,1731,FL,25.1,,01/09/2002,1097,2002,17.0,80,41,FL,820,25/07/2013,1
1098,28320.85666,1731,FL,25.1,,01/09/2002,1097,2002,17.0,80,41,FL,820,25/07/2013,1
3985,1809.127234,1731,A,25.3,,22/07/2008,2168,2002,16.0,112,87,BrM,4576,25/07/2013,1
4022,23392.2954,1731,A,24.9,,11/01/2009,2270,2002,16.5,112,90,BrM,4143,25/07/2013,1
4891,662.1928027,1731,A,26.0,,18/09/2011,3681,2002,16.7,112,105,BrM,5148,25/07/2013,1
5212,668.5290036,1731,A,26.1,,13/02/2012,4133,2002,16.5,112,112,BrM,5742,25/07/2013,1
1099,6843.809098,1732,CH,24.2,,02/09/2002,1098,2002,16.5,159,41,CH,850,02/09/2002,1
1100,5880.970051,1733,CH,24.8,,03/09/2002,1099,2002,15.5,20,41,CH,789,03/09/2002,0
1101,7022.465466,1734,CH,24.2,,03/09/2002,1099,2002,13.0,105,41,CH,829,03/09/2002,1
1106,10421.06773,1736,FL,24.3,,04/09/2002,1100,2002,15.5,34,41,FL,795,05/01/2004,0
1107,7423.350953,1737,CH,24.8,,04/09/2002,1100,2002,16.0,117,41,FL,837,04/09/2002,1
1110,4925.656942,1738,CH,23.0,,06/09/2002,1102,2002,15.0,90,41,FL,3323,06/09/2002,1
360,3963.915683,1739,A,24.7,,03/07/2004,1361,2002,16.1,53,34,BrM,596,27/07/2008,1
1111,2966.354052,1739,FL,24.9,,10/09/2002,1103,2002,15.5,53,41,FL,808,27/07/2008,1
3235,4104.730034,1739,A,25.0,,30/08/2006,1938,2002,16.0,53,75,BrM,3798,27/07/2008,1
3914,2062.25653,1739,A,25.3,,25/01/2008,2139,2002,16.1,53,85,BrM,4351,27/07/2008,1
80,7785.208133,1740,A,25.0,,22/06/2003,1141,2001,15.6,20,30,BrF,459,24/01/2009,0
436,5236.670328,1740,A,24.9,,19/12/2004,1500,2001,15.9,20,35,BrF,2887,24/01/2009,0
671,6339.751973,1740,A,24.6,,03/09/2005,1721,2001,15.2,5,37,BrF,650,24/01/2009,0
1112,6373.525198,1740,A,24.5,,10/09/2002,1103,2001,15.5,27,41,ABX,3251,24/01/2009,0
