BloodID,TL,Whodunnit,PlateID,BirdID,Objective,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
2518,6595.915388,EB,4,1172,1,A,24.4,24.6,16.5,,1996,22,686,11/07/1997,139,BrF,101,0,22/02/2010
2520,6259.869304,EB,4,1180,1,SA,23.7,23.7,14.1,,1996,22,686,11/07/1997,141,ABX,102,0,17/02/1998
2529,5851.73795,EB,35,1168,1,SA,25.3,25.3,15.5,,1996,22,688,12/07/1997,141,ABX,102,1,08/07/2001
2531,6979.634369,EB,35,677,1,A,24.6,24.9,15.2,,1993,22,688,12/07/1997,141,BrF,102,0,08/07/2001
2521,10233.75257,EB,29,550,1,A,26.7,26.6,17.3,,1993,22,686,11/07/1997,141,BrM,102,1,06/03/1998
2543,4262.090896,EB,29,208,1,A,26.0,25.9,16.3,,1988,22,690,13/07/1997,144,BrM,103,1,05/03/1998
2492,2923.658863,EB,32,1151,1,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,155,SEEN1,105,1,16/08/1999
2492,12525.02865,EB,37,1151,1,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,155,SEEN1,105,1,16/08/1999
2587,11347.34651,EB,32,1218,1,A,24.1,24,14.3,,1996,22,713,25/07/1997,159,AB,107,0,21/09/2013
2539,5261.49184,EB,36,1169,1,A,24.7,25.1,16.8,,1997,22,690,13/07/1997,162,BrM,109,1,13/07/1997
2455,9821.937906,EAF,38,1043,7,A,24.8,,15.0,,1995,22,737,09/08/1997,165,BrF,111,0,15/02/2010
2454,7020.805831,EB,37,559,1,A,26.2,26.6,15.8,,1993,22,737,09/08/1997,165,BrM,111,1,05/07/1998
2454,8292.461531,EB,33,559,1,A,26.2,26.6,15.8,,1993,22,737,09/08/1997,165,BrM,111,1,05/07/1998
2548,7127.486936,EB,36,1177,1,A,24.1,24.3,15.0,,1996,22,692,14/07/1997,166,BrF,112,0,11/07/2001
2569,3488.049723,EAF,37,1185,7,A,26.3,26.6,15.5,,1996,22,704,22/07/1997,166,SEEN1,112,1,29/08/1999
2482,10372.06074,EB,38,942,1,A,23.6,23.8,14.2,,1994,22,751,21/08/1997,167,BrF,113,0,27/01/1998
2553,5627.138305,EB,8,1183,1,A,25.8,25.9,17.0,,1996,22,695,15/07/1997,167,BrM,113,1,15/07/1997
2571,6569.335861,EB,10,1194,1,SA,25.6,25.5,15.8,,1996,22,704,22/07/1997,168,ABX,114,1,04/07/1998
2570,1599.060851,EAF,7,605,8,A,26.4,26.1,16.0,,1993,22,704,22/07/1997,168,BrM,114,1,30/08/1998
2569,3488.049723,EAF,37,1185,7,A,26.3,26.6,15.5,,1996,22,704,22/07/1997,168,SEEN1,114,1,29/08/1999
2492,2923.658863,EB,32,1151,1,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,168,SEEN1,114,1,16/08/1999
2492,12525.02865,EB,37,1151,1,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,168,SEEN1,114,1,16/08/1999
2508,513.8236561,EAF,45,1154,7,A,25.8,26,,,1996,22,680,08/07/1997,169,BrM,115,1,02/08/1999
2459,7715.17686,EAF,10,1042,8,A,25.3,25.2,14.6,,1996,22,674,06/07/1997,171,SEEN1,116,0,30/06/2015
2459,1321.155044,EB,34,1042,1,A,25.3,25.2,14.6,,1996,22,674,06/07/1997,171,SEEN1,116,0,30/06/2015
2408,18913.44574,EAF,42,1042,7,A,25.3,25.4,,,1996,22,715,26/07/1997,171,SEEN1,116,0,30/06/2015
2596,4033.190547,EB,1,1248,5,FL,26.8,26.8,15.2,,1998,23,767,15/01/1998,1,FL,118,1,16/03/1998
2497,8664.616631,EB,13,927,1,A,25.3,24.7,15.5,,1994,23,758,27/12/1997,2,BrF,119,0,27/12/2003
2496,6475.362349,EB,13,501,1,A,26.6,26.3,16.9,,1994,23,758,27/12/1997,2,BrM,119,1,18/12/2004
2498,6168.816173,EB,13,1244,1,SA,23.2,22.8,14.0,,1997,23,759,28/12/1997,2,SEEN1,119,0,17/07/2008
2499,4828.60443,EB,1,1222,5,FL,24.8,25,13.7,,1997,23,759,28/12/1997,2,FL,119,0,19/08/2004
2628,6111.824651,EB,15,868,1,A,25.8,25.8,16.4,,1995,23,787,17/02/1998,16,BrM,127,1,23/08/1998
2593,10516.67599,EB,39,1247,1,A,24.0,23.7,14.0,,1996,23,767,15/01/1998,23,BrF,130,0,18/12/2004
2594,4689.809025,EB,14,1020,1,A,26.1,26,17.1,,1995,23,767,15/01/1998,23,BrM,130,1,11/09/2002
2652,10968.82857,EB,16,220,1,A,26.0,25.9,15.0,,1988,23,807,23/03/1998,26,BrM,132,1,04/07/2001
2652,3639.950605,EB,40,220,1,A,26.0,25.9,15.0,,1988,23,807,23/03/1998,26,BrM,132,1,04/07/2001
2600,5238.866529,EAF,37,1031,7,SA,26.4,26.2,16.4,,1996,23,771,18/01/1998,26,SEEN1,132,1,09/03/2010
2589,3508.536995,EB,40,1246,1,A,24.6,24.5,14.3,,1996,23,764,02/01/1998,30,BrF,134,0,22/11/1999
2591,7476.574641,EB,39,1221,1,SA,26.4,26.3,15.7,,1997,23,765,03/01/1998,30,ABX,134,1,05/01/2004
2616,6168.208698,EAF,39,1286,7,J,25.0,24.9,14.0,,1997,23,779,05/02/1998,32,FL,2314,1,20/08/1999
2626,10017.86595,EB,15,1045,1,A,23.3,25.1,15.8,,1996,23,783,12/02/1998,33,ABX,2315,1,08/07/2001
2590,5463.902306,EB,1,1229,5,CH,25.4,25.3,15.5,,1998,23,765,03/01/1998,40,FL,136,1,24/03/1998
2653,14001.95021,EB,16,1029,1,A,26.8,26.6,16.1,,1996,23,806,22/03/1998,43,BrM,2318,1,31/08/2010
2498,6168.816173,EB,13,1244,1,SA,23.2,22.8,14.0,,1997,23,759,28/12/1997,47,ABX,139,0,17/07/2008
2598,6319.714486,EB,30,1274,1,A,25.8,25.6,16.7,,1996,23,768,16/01/1998,49,BrM,2319,1,14/09/1999
2610,6779.569111,EB,38,1051,1,A,,,14.3,,1996,23,775,28/01/1998,56,BrF,2324,0,12/03/1998
2592,3766.808364,EAF,9,1273,8,A,23.7,23.7,14.5,,1996,23,766,10/01/1998,59,SEEN1,143,1,13/01/1998
2592,6155.761463,EB,39,1273,1,A,23.7,23.7,14.5,,1996,23,766,10/01/1998,59,SEEN1,143,1,13/01/1998
2599,8101.235718,EAF,6,1275,8,FL,24.6,24.3,13.8,,1998,23,770,17/01/1998,59,FL,143,0,22/07/2005
2649,17050.92074,EB,16,467,1,A,26.7,26.5,15.8,,1992,23,803,19/03/1998,67,BrM,146,1,07/12/1999
2649,5925.167257,EB,40,467,1,A,26.7,26.5,15.8,,1992,23,803,19/03/1998,67,BrM,146,1,07/12/1999
2650,11971.21787,EAF,7,1306,8,OFL,22.5,22.6,13.6,,1998,23,804,20/03/1998,67,FL,146,1,22/08/1999
2650,5086.42607,EB,3,1306,5,OFL,22.5,22.6,13.6,,1998,23,804,20/03/1998,67,FL,146,1,22/08/1999
2627,9241.140085,EB,17,1278,5,FL,25.5,25.5,13.2,,1998,23,783,12/02/1998,71,FL,148,0,31/12/1999
2637,10081.06093,EB,15,522,1,A,24.2,23.9,13.5,,1993,23,792,03/03/1998,86,BrF,155,0,02/12/1999
2597,4715.465096,EB,14,884,1,A,26.9,26.9,16.1,,1995,23,769,16/01/1998,89,BrM,158,1,27/03/1998
2600,5238.866529,EAF,37,1031,7,SA,26.4,26.2,16.4,,1996,23,771,18/01/1998,89,SEEN1,158,1,09/03/2010
2502,11199.218,EAF,18,1262,8,FL,26.0,25.8,13.9,,1997,23,769,16/01/1998,89,FL,158,1,18/01/1999
2626,10017.86595,EB,15,1045,1,A,23.3,25.1,15.8,,1996,23,783,12/02/1998,89,SEEN2,158,1,08/07/2001
2622,5311.881493,EB,14,917,1,A,26.5,26.3,16.6,,1994,23,784,12/02/1998,95,BrM,161,1,05/07/2001
2621,9040.224975,EB,14,1170,1,SA,25.1,25.2,14.9,,1997,23,784,12/02/1998,95,SEEN1,161,0,05/08/2008
2646,17621.09645,EB,16,1303,1,A,26.0,25.9,13.6,,1996,23,798,11/03/1998,101,U,162,1,11/03/1998
2646,5065.166913,EB,40,1303,1,A,26.0,25.9,13.6,,1996,23,798,11/03/1998,101,U,162,1,11/03/1998
2633,6410.957957,EB,3,1295,5,CH,,, 6.9,,1997,23,788,18/02/1998,101,FL,162,1,25/02/1998
2619,7715.649565,EAF,30,1288,6,CH,23.7,23.5,14.4,,1998,23,781,08/02/1998,102,FL,163,0,10/03/1998
2623,3671.745462,EB,15,64,1,A,24.5,24.4,14.1,,1987,23,784,12/02/1998,103,BrF,164,0,12/02/1998
2624,6689.117121,EB,15,528,1,A,25.0,24.7,14.1,,1993,23,784,12/02/1998,103,H,164,0,24/03/1998
2643,4678.433734,EAF,1,1301,8,A,26.3,26.2,14.6,,1996,23,795,08/03/1998,104,SEEN1,165,1,24/03/1998
2643,6015.273019,EB,15,1301,1,A,26.3,26.2,14.6,,1996,23,795,08/03/1998,104,SEEN1,165,1,24/03/1998
2644,2424.742433,EAF,8,1302,8,OFL,26.9,26.8,13.2,,1998,23,796,10/03/1998,104,OFL,165,1,10/03/1998
2644,4506.46977,EB,3,1302,5,OFL,26.9,26.8,13.2,,1998,23,796,10/03/1998,104,OFL,165,1,10/03/1998
2635,3799.575683,EAF,19,1296,8,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
2635,4638.668259,EB,3,1296,5,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
2635,6799.59037,EAF,15,1296,8,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
2630,3076.28397,EB,3,1292,5,OFL,26.1,26.1,15.0,,1998,23,784,12/02/1998,106,OFL,167,1,12/03/1998
2602,4526.847011,EB,18,1268,5,CH,,,,,1998,23,773,24/01/1998,115,CH,169,1,01/08/2003
2602,4885.118106,EB,42,1268,4,CH,,,,,1998,23,773,24/01/1998,115,CH,169,1,01/08/2003
2618,6982.320947,EB,30,509,1,A,25.7,25.9,15.0,,1993,23,780,06/02/1998,121,SEEN2,2339,1,20/07/2002
2621,9040.224975,EB,14,1170,1,SA,25.1,25.2,14.9,,1997,23,784,12/02/1998,135,ABX,174,0,05/08/2008
2647,15364.47117,EB,16,1304,1,SA,25.3,24.9,14.9,,1997,23,801,13/03/1998,141,SEEN1,177,0,24/08/1999
2647,6139.983088,EB,40,1304,1,SA,25.3,24.9,14.9,,1997,23,801,13/03/1998,141,SEEN1,177,0,24/08/1999
2640,6498.160982,EB,30,498,1,A,25.6,25.4,15.9,,1993,23,794,06/03/1998,148,BrM,178,1,10/03/1998
2645,19855.17471,EB,16,1028,1,A,25.8,26,16.1,,1995,23,796,10/03/1998,155,BrM,179,1,20/11/1999
2645,13013.43764,EB,40,1028,1,A,25.8,26,16.1,,1995,23,796,10/03/1998,155,BrM,179,1,20/11/1999
2642,2328.849146,EB,3,1300,5,OFL,24.2,24.1,12.5,,1998,23,795,08/03/1998,159,OFL,180,0,27/03/1998
2618,6982.320947,EB,30,509,1,A,25.7,25.9,15.0,,1993,23,780,06/02/1998,164,BrM,182,1,20/07/2002
2608,14444.78273,EB,39,1276,1,A,26.2,25.8,15.2,,1996,23,775,28/01/1998,165,SEEN1,183,1,15/01/2007
2614,5944.401376,EB,30,1177,1,A,23.7,23.5,13.5,,1996,23,777,29/01/1998,166,BrF,184,0,11/07/2001
2648,4718.526223,EB,3,1305,5,OFL,24.0,23.6,12.9,,1998,23,802,18/03/1998,166,OFL,184,0,12/02/2009
2606,5906.179613,EB,14,1272,1,A,24.5,24.4,14.0,,1996,23,774,25/01/1998,168,ABX,185,0,03/07/2006
2605,6595.522715,EB,14,1271,1,A,24.4,24.1,14.9,,1996,23,774,25/01/1998,168,BrF,185,0,10/12/2005
2604,4775.345123,EB,18,1270,5,FL,23.9,23.6,13.1,,1998,23,774,25/01/1998,168,FL,185,0,13/07/1998
2742,11549.1732,EB,5,1366,5,CH,23.8,24.1,14.6,,1998,25,869,07/09/1998,1,XF,187,0,02/07/2001
2765,12454.15158,EAF,37,1407,7,CH,21.0,,13.2,,1998,25,880,20/09/1998,2,XF,188,1,20/09/1998
2765,3561.793443,EB,6,1407,5,CH,21.0,,13.2,,1998,25,880,20/09/1998,2,XF,188,1,20/09/1998
2716,544.8234517,EAF,8,1392,8,A,24.1,24,13.5,,1997,25,860,23/08/1998,4,BrF,190,0,08/08/1999
2715,3616.039387,EB,30,911,1,A,26.4,26.4,16.6,,1994,25,860,23/08/1998,4,BrM,190,1,08/09/2010
2718,9530.626492,EB,31,504,1,A,23.7,24,15.6,,1993,25,859,23/08/1998,5,BrF,191,0,12/09/1999
2659,4635.611984,EB,29,44,1,A,26.5,26.7,16.4,,1986,25,815,04/07/1998,5,BrM,191,1,16/09/1998
2668,13112.49599,EAF,30,1348,6,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,8,XF,193,1,22/12/2003
2668,5931.133842,EB,3,1348,5,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,8,XF,193,1,22/12/2003
2717,2450.467331,EB,4,1391,5,,26.0,26,15.1,,1998,25,859,23/08/1998,8,H,193,1,15/07/1999
2731,3728.951787,EB,5,1363,5,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,12,XF,195,1,13/09/1998
2731,5874.984939,EAF,13,1363,6,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,12,XF,195,1,13/09/1998
2661,1706.538095,EAF,19,859,8,A,24.2,24.2,,,1994,25,816,18/07/1998,15,BrF,198,0,19/08/1999
2703,6483.583174,EB,20,868,1,A,25.5,25.3,15.4,,1995,25,853,18/08/1998,16,BrM,199,1,23/08/1998
2712,4611.020578,EB,4,1387,5,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,16,XF,199,0,03/07/2001
2712,4293.616272,EAF,36,1387,7,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,16,XF,199,0,03/07/2001
2751,6126.649337,EB,5,1408,5,CH,25.4,24.5,15.5,,1998,25,873,09/09/1998,20,XF,200,0,26/07/1999
2654,8017.14931,EB,38,1345,1,A,23.8,23.9,13.6,,1997,25,813,23/06/1998,22,BrF,201,0,16/08/1999
2756,3725.820249,EB,6,1410,5,J,23.5,23.7,13.9,,1998,25,874,10/09/1998,25,OFL,204,0,25/08/1999
2764,5380.398244,EB,6,1406,5,CH,22.4,,13.6,,1998,25,880,20/09/1998,28,XF,207,0,20/09/1998
2671,4327.588587,EB,17,507,1,A,26.1,26.1,15.5,,1993,25,823,27/07/1998,30,BrM,208,1,26/08/2008
2694,7212.010468,EAF,29,1384,6,CH,20.1,20.3,14.0,,1998,25,848,12/08/1998,30,FL,208,0,10/08/2009
2694,8477.16092,EB,3,1384,5,CH,20.1,20.3,14.0,,1998,25,848,12/08/1998,30,FL,208,0,10/08/2009
2767,3794.196791,EB,6,1412,5,J,27.2,26.8,15.9,,1998,25,880,20/09/1998,31,SEEN1,2387,1,02/08/2010
2704,5762.495377,EB,20,1231,1,SA,23.8,23.9,15.5,,1997,25,854,18/08/1998,31,SEEN2,2387,0,18/08/1998
2768,4932.08924,EB,6,1286,5,J,25.9,25.6,15.6,,1997,25,880,20/09/1998,32,OFL,209,1,20/08/1999
2701,6193.86621,EAF,10,1359,6,CH,27.1,27.1,17.2,,1998,25,851,16/08/1998,35,FL,2388,1,05/09/2013
2701,2639.709967,EB,4,1359,5,CH,27.1,27.1,17.2,,1998,25,851,16/08/1998,35,FL,2388,1,05/09/2013
2701,4620.764719,EB,18,1359,5,CH,27.1,27.1,17.2,,1998,25,851,16/08/1998,35,FL,2388,1,05/09/2013
2772,5056.215452,EB,6,1415,5,FL,25.2,25.1,,,1998,25,882,26/09/1998,38,FL,212,0,25/01/2013
2660,5390.535099,EB,17,1347,1,A,23.0,23,14.6,,1997,25,817,18/07/1998,40,BrF,213,0,12/01/1999
2705,6918.136689,EAF,14,1152,8,SA,24.8,24.6,14.6,,1997,25,855,18/08/1998,42,H,214,0,27/07/2002
2763,6488.430785,EB,38,1404,1,A,26.9,26.9,14.2,,1997,25,878,16/09/1998,45,ABX,216,0,02/07/1999
2692,5326.269242,EB,20,1383,1,A,23.4,23.3,13.5,,1997,25,847,11/08/1998,47,H,217,0,18/08/1999
2673,4112.407683,EB,18,604,1,A,24.6,24.5,14.0,,1993,25,823,27/07/1998,47,BrF,217,0,27/07/1999
2700,5058.794705,EB,4,1385,5,CH,24.7,24.5,14.5,,1998,25,850,16/08/1998,47,FL,217,0,30/07/2000
2700,5191.451504,EAF,10,1385,6,CH,24.7,24.5,14.5,,1998,25,850,16/08/1998,47,FL,217,0,30/07/2000
2672,5039.535832,EAF,29,1213,6,SA,24.5,24.8,15.8,,1997,25,821,26/07/1998,48,ABX,218,1,22/12/2004
2672,9423.997011,EB,39,1213,1,SA,24.5,24.8,15.8,,1997,25,821,26/07/1998,48,ABX,218,1,22/12/2004
2702,6677.41298,EB,20,1386,1,A,24.0,23.8,13.8,,1997,25,852,17/08/1998,49,H,219,0,09/07/2001
2695,5374.405923,EB,20,1274,1,A,26.2,25.9,15.9,,1996,25,848,12/08/1998,49,BrM,219,1,14/09/1999
2699,3823.130339,EB,4,1388,5,CH,23.7,23.8,16.9,,1998,25,850,16/08/1998,49,FL,219,0,20/12/2004
2699,4480.812785,EAF,10,1388,6,CH,23.7,23.8,16.9,,1998,25,850,16/08/1998,49,FL,219,0,20/12/2004
2709,2733.380839,EAF,36,1390,7,CH,,, 8.0,,1998,25,856,19/08/1998,53,XF,221,0,12/08/2003
2709,4982.75857,EB,4,1390,5,CH,,, 8.0,,1998,25,856,19/08/1998,53,XF,221,0,12/08/2003
2697,7876.60362,EAF,13,1390,6,CH,,14, 2.7,,1998,25,849,14/08/1998,53,XF,221,0,12/08/2003
2697,5142.976813,EB,4,1390,5,CH,,14, 2.7,,1998,25,849,14/08/1998,53,XF,221,0,12/08/2003
2708,6029.691747,EAF,15,1389,6,CH,,, 7.7,,1998,25,856,19/08/1998,53,XF,221,0,19/08/1998
2708,7258.070395,EAF,10,1389,6,CH,,, 7.7,,1998,25,856,19/08/1998,53,XF,221,0,19/08/1998
2708,4512.660243,EB,4,1389,5,CH,,, 7.7,,1998,25,856,19/08/1998,53,XF,221,0,19/08/1998
2667,7470.679544,EB,17,1203,1,A,26.9,26.8,16.7,,1996,25,819,23/07/1998,54,BrM,222,1,07/09/1999
2663,10405.765,EB,34,1369,1,A,24.4,24.3,15.6,,1997,25,819,23/07/1998,55,H,223,0,20/12/2004
2665,4323.325619,EB,17,607,1,A,25.5,25.8,16.5,,1993,25,819,23/07/1998,55,SEEN1,223,1,03/07/2001
2666,6216.363315,EB,17,557,1,A,25.2,25.1,16.6,,1993,25,819,23/07/1998,57,BrM,224,1,07/09/1999
2766,5797.173684,EB,6,1411,5,CH,23.7,,14.4,,1998,25,880,20/09/1998,60,XF,226,0,20/09/1998
2759,17595.9269,EAF,13,1411,6,CH,,, 4.4,,1998,25,875,12/09/1998,60,XF,226,0,20/09/1998
2759,7383.673002,EB,6,1411,5,CH,,, 4.4,,1998,25,875,12/09/1998,60,XF,226,0,20/09/1998
2665,4323.325619,EB,17,607,1,A,25.5,25.8,16.5,,1993,25,819,23/07/1998,61,BrM,227,1,03/07/2001
2665,4323.325619,EB,17,607,1,A,25.5,25.8,16.5,,1993,25,819,23/07/1998,62,BrM,228,1,03/07/2001
2743,5915.816349,EB,5,1364,5,CH,20.4,19.4,13.8,,1998,25,866,31/08/1998,62,XF,228,0,23/07/1999
2664,5238.793964,EB,17,1370,1,A,26.6,26.6,16.4,,1997,25,819,23/07/1998,64,BrM,230,1,25/05/2004
2741,4750.448136,EB,5,1361,5,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,65,XF,231,0,15/03/2010
2713,8489.517156,EB,4,1361,5,CH,,, 3.5,,1998,25,858,22/08/1998,65,XF,231,0,15/03/2010
2741,8022.68467,EAF,13,1361,6,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,65,XF,231,0,15/03/2010
2713,8712.577219,EAF,12,1361,6,CH,,, 3.5,,1998,25,858,22/08/1998,65,XF,231,0,15/03/2010
2714,8016.274088,EB,4,1365,5,CH,,, 3.1,,1998,25,858,22/08/1998,76,XF,237,0,31/08/1998
2714,12350.44634,EAF,13,1365,6,CH,,, 3.1,,1998,25,858,22/08/1998,76,XF,237,0,31/08/1998
2655,3869.99464,EAF,30,1227,6,J,25.0,24.9,12.4,,1997,25,813,23/06/1998,77,AB,238,0,22/09/1999
2655,3809.049164,EB,3,1227,5,J,25.0,24.9,12.4,,1997,25,813,23/06/1998,77,AB,238,0,22/09/1999
2658,2701.352055,EB,40,1158,1,A,24.4,24.3,13.4,,1996,25,813,23/06/1998,77,H,238,0,20/08/2002
2658,7646.45912,EB,16,1158,1,A,24.4,24.3,13.4,,1996,25,813,23/06/1998,77,H,238,0,20/08/2002
2657,5429.841576,EB,30,1159,1,A,25.9,25.3,15.6,,1996,25,812,23/06/1998,77,BrM,238,1,23/08/1999
2690,8138.18552,EAF,10,1358,8,SA,27.3,27.1,17.0,,1998,25,846,09/08/1998,77,H,238,1,11/12/2005
2656,4402.437509,EB,42,1346,4,J,24.6,24.5,13.3,,1998,25,813,23/06/1998,77,OFL,238,0,10/12/2005
2656,4691.698477,EB,18,1346,5,J,24.6,24.5,13.3,,1998,25,813,23/06/1998,77,OFL,238,0,10/12/2005
2656,6153.327807,EB,3,1346,5,J,24.6,24.5,13.3,,1998,25,813,23/06/1998,77,OFL,238,0,10/12/2005
2685,11924.04431,EB,19,1355,1,SA,25.3,25.1,15.4,,1997,25,838,03/08/1998,81,ABX,240,0,19/08/2003
2689,6807.132417,EB,20,1357,1,A,26.2,25.9,16.8,,1997,25,846,09/08/1998,81,ABX,240,1,05/07/2001
2686,10710.70954,EB,19,865,1,A,26.4,26.2,17.6,,1994,25,840,04/08/1998,81,BrM,240,1,07/09/1999
2688,8620.598712,EB,19,1130,1,A,23.5,23.3,14.7,,,25,842,05/08/1998,82,BrF,241,0,02/12/1999
2687,9200.683019,EB,19,1356,1,A,26.6,26.1,17.7,,1997,25,842,05/08/1998,82,BrM,241,1,03/09/2009
2720,3900.347587,EB,5,1394,5,CH,,,,,1998,25,862,25/08/1998,83,FL,242,1,01/03/2010
2720,3547.496455,EAF,10,1394,6,CH,,,,,1998,25,862,25/08/1998,83,FL,242,1,01/03/2010
2720,6772.587267,EAF,12,1394,6,CH,,,,,1998,25,862,25/08/1998,83,FL,242,1,01/03/2010
2724,8864.715559,EB,38,1360,1,A,26.2,26.2,17.1,,1997,25,863,27/08/1998,86,BrM,244,1,21/07/2002
2704,5762.495377,EB,20,1231,1,SA,23.8,23.9,15.5,,1997,25,854,18/08/1998,98,U,2393,0,18/08/1998
2676,7662.532776,EB,18,849,1,A,26.4,26.2,,,1994,25,837,03/08/1998,101,BrM,253,1,27/12/2003
2752,4399.479332,EB,5,1409,5,CH,25.4,25.4,15.9,,1998,25,873,09/09/1998,110,XF,257,0,28/07/2006
2771,4364.419609,EB,6,1416,5,J,26.9,26.9,15.8,,1998,25,882,26/09/1998,110,OFL,257,1,11/08/2000
2735,2544.698822,EB,5,1396,5,CH,20.5,20,13.6,,1998,25,866,31/08/1998,115,XF,259,1,10/07/2007
2721,6519.415337,EB,5,1396,5,CH,,,,,1998,25,862,25/08/1998,115,XF,259,1,10/07/2007
2721,6778.310721,EAF,12,1396,6,CH,,,,,1998,25,862,25/08/1998,115,XF,259,1,10/07/2007
2736,8940.057536,EAF,13,1397,6,CH,19.2,,11.0,,1998,25,868,07/09/1998,117,XF,261,0,07/09/1998
2736,4844.947805,EB,5,1397,5,CH,19.2,,11.0,,1998,25,868,07/09/1998,117,XF,261,0,07/09/1998
2675,8550.96251,EB,18,1380,1,A,24.5,24.8,14.5,,1997,25,836,02/08/1998,123,BrF,263,0,20/07/2003
2726,3851.952548,EAF,11,602,8,A,26.5,26.4,17.0,,1993,25,864,29/08/1998,123,BrM,263,1,05/07/2001
2744,2693.798588,EAF,13,638,8,A,24.7,24.6,14.8,,1993,25,872,09/09/1998,125,BrF,264,0,23/07/2002
2747,8949.137113,EB,31,1185,1,A,26.2,26.2,16.1,,1996,25,872,09/09/1998,125,BrM,264,1,29/08/1999
2746,4781.609328,EB,5,1400,5,CH,24.8,24.7,15.4,,1998,25,870,08/09/1998,125,FL,264,0,08/09/1998
2746,6132.050635,EAF,10,1400,6,CH,24.8,24.7,15.4,,1998,25,870,08/09/1998,125,FL,264,0,08/09/1998
2691,5836.679619,EB,20,915,1,A,24.4,24.6,16.6,,1994,25,845,09/08/1998,135,BrF,2396,0,01/01/2004
2683,3556.805706,EAF,19,1382,8,A,24.5,24.4,14.8,,1997,25,844,07/08/1998,138,BrF,269,0,07/08/2000
2679,1177.490855,EAF,1,1381,8,A,24.8,24.8,15.6,,1997,25,841,05/08/1998,138,H,269,1,10/12/2005
2682,9466.933659,EB,19,847,1,A,25.3,25.1,16.6,,1994,25,844,07/08/1998,138,BrM,269,1,07/08/2000
2677,10975.75813,EB,18,847,1,A,25.2,25.1,16.3,,1994,25,839,04/08/1998,138,BrM,269,1,07/08/2000
2677,10.86051535,EB,33,847,1,A,25.2,25.1,16.3,,1994,25,839,04/08/1998,138,BrM,269,1,07/08/2000
2680,8283.916793,EB,18,639,1,A,22.6,22.5,14.8,,1994,25,841,05/08/1998,155,BrF,272,0,07/07/2001
2678,11019.40336,EB,18,1028,1,A,26.2,26,17.2,,1995,25,839,04/08/1998,155,BrM,272,1,20/11/1999
2681,8525.26534,EB,18,563,1,A,24.2,24.2,15.3,,1994,25,841,05/08/1998,160,BrF,274,0,20/08/2007
2684,9384.630094,EB,19,1153,1,A,24.8,24.8,16.6,,1996,25,843,06/08/1998,160,BrM,274,1,15/08/1998
2670,6262.853722,EB,17,1234,1,SA,26.8,26.7,16.5,,1997,25,822,26/07/1998,171,H,279,1,02/12/1999
714,3862.562124,EB,23,1432,1,SA,24.3,24.3,15.3,,1999,26,895,28/01/1999,5,ABX,2405,0,04/12/1999
712,2184.140575,EB,22,504,1,A,24.1,24.1,15.5,,1993,26,895,28/01/1999,5,BrF,2405,0,12/09/1999
713,2657.446515,EB,22,1187,1,A,26.6,26.3,16.0,,1996,26,895,28/01/1999,5,BrM,2405,1,05/09/2010
713,2657.446515,EB,22,1187,1,A,26.6,26.3,16.0,,1996,26,895,28/01/1999,7,BrM,2406,1,05/09/2010
711,4473.968432,EAF,16,1431,6,CH,,14, 7.9,,1999,26,895,28/01/1999,67,FL,294,0,31/08/2002
707,5386.571022,EB,22,1215,1,A,,,16.7,,1997,26,891,21/01/1999,76,ABX,296,1,06/12/1999
707,3888.283964,EAF,29,1215,6,A,,,16.7,,1997,26,891,21/01/1999,76,ABX,296,1,06/12/1999
700,2127.116906,EAF,25,1019,7,A,,,15.1,,1995,26,888,19/01/1999,77,BrF,297,0,19/01/1999
700,1851.442854,EAF,26,1019,7,A,,,15.1,,1995,26,888,19/01/1999,77,BrF,297,0,19/01/1999
698,3187.317333,EAF,35,1394,6,J,25.7,25.5,14.7,,1998,26,887,18/01/1999,83,ABX,2443,1,01/03/2010
698,5141.143927,EB,17,1394,5,J,25.7,25.5,14.7,,1998,26,887,18/01/1999,83,ABX,2443,1,01/03/2010
699,1068.919068,EAF,38,450,7,A,23.7,23.4,15.5,,1992,26,887,18/01/1999,84,BrF,2444,0,02/12/1999
